key,english,translation,status
"regions.ethiopia-sudan-summer.el_nino_note","The main kiremt rains tend to be weaker; 2015 brought a severe drought in Ethiopia.","ዋናው የክረምት ዝናብ ደካማ መሆኑ ያመዝናል። በ2015 በኢትዮጵያ ከባድ ድርቅ ተከስቷል።","machine"
"regions.ethiopia-sudan-summer.la_nina_note","Weak tendency toward wetter summers.","የክረምቱ ዝናብ ወደ መጨመር የሚያዘነብልበት ደካማ ዝንባሌ አለ።","machine"
"regions.southern-africa.name","Southern Africa","ደቡባዊ አፍሪካ","machine"
"regions.southern-africa.el_nino_note","Summer rains are usually below normal with hot spells; maize harvests failed widely in 1992, 2016 and 2024.","የሞቃታማው ወቅት ዝናብ አብዛኛውን ጊዜ ከተለመደው ያነሰ ነው፤ የሙቀት ጊዜያትም ይኖራሉ። በ1992፣ በ2016 እና በ2024 የበቆሎ ምርት በሰፊው ወድቋል።","machine"
"regions.southern-africa.la_nina_note","Wetter summers with more floods.","በሞቃታማው ወቅት ዝናቡ ይበዛል፤ ጎርፍም ይጨምራል።","machine"
"regions.madagascar.name","Madagascar","ማዳጋስካር","machine"
"regions.madagascar.el_nino_note","The south and west tend to be drier; cyclone activity shifts.","ደቡቡና ምዕራቡ የበለጠ መድረቃቸው ያመዝናል። የሳይክሎኖች እንቅስቃሴ ቦታ ይለወጣል።","machine"
"regions.madagascar.la_nina_note","Weak tendency toward wetter.","ወደ ብዙ ዝናብ የሚያዘነብል ደካማ ዝንባሌ አለ።","machine"
"regions.sahel.name","The Sahel and northern Nigeria","ሳሄልና የናይጄሪያ ሰሜናዊ ክፍል","machine"
"regions.sahel.el_nino_note","Tendency toward a weaker rainy season, but Atlantic and Indian Ocean temperatures matter more here.","የዝናብ ወቅቱ ደካማ የመሆን ዝንባሌ አለ። ነገር ግን በዚህ አካባቢ የአትላንቲክና የሕንድ ውቅያኖስ ሙቀት የበለጠ ተጽዕኖ አለው።","machine"
"regions.sahel.la_nina_note","Weak tendency toward wetter.","ዝናቡ የመጨመር ደካማ ዝንባሌ አለ።","machine"
"regions.gulf-of-guinea.name","West African coast (Gulf of Guinea)","የምዕራብ አፍሪካ የባሕር ጠረፍ (የጊኒ ሰላጤ)","machine"
"regions.gulf-of-guinea.el_nino_note","No reliable rainfall signal; slightly warmer.","አስተማማኝ የዝናብ ምልክት የለም፤ ትንሽ ሞቃት ይሆናል።","machine"
"regions.gulf-of-guinea.la_nina_note","No reliable signal.","አስተማማኝ ምልክት የለም።","machine"
"regions.central-africa.name","Central Africa (Congo basin)","መካከለኛው አፍሪካ (የኮንጎ ተፋሰስ)","machine"
"regions.central-africa.el_nino_note","Weak rainfall signal; warmer than normal is common.","የዝናብ ምልክቱ ደካማ ነው፤ ከመደበኛው በላይ መሞቅ የተለመደ ነው።","machine"
"regions.central-africa.la_nina_note","No reliable signal.","አስተማማኝ ምልክት የለም።","machine"
"regions.southwest-asia.name","Iran, Iraq, Afghanistan, northern Pakistan and the Arabian Peninsula","ኢራን፣ ኢራቅ፣ አፍጋኒስታን፣ የፓኪስታን ሰሜናዊ ክፍልና የአረብ ባሕረ ገብ መሬት","machine"
"regions.southwest-asia.el_nino_note","Winter and spring rains tend to be heavier, sometimes causing flash floods in dry areas.","የቀዝቃዛው ወቅትና የፀደይ ዝናብ የመብዛት ዝንባሌ አለው። አንዳንድ ጊዜ በደረቅ አካባቢዎች ድንገተኛ ጎርፍ ያመጣል።","machine"
"regions.southwest-asia.la_nina_note","Winter rains and snow tend to be weak; drought risk rises.","የቀዝቃዛው ወቅት ዝናብና በረዶ ደካማ የመሆን ዝንባሌ አለው፤ የድርቅ አደጋ ይጨምራል።","machine"
"regions.central-asia.name","Central Asia","መካከለኛው እስያ","machine"
"regions.central-asia.el_nino_note","Weak tendency toward wetter winters.","የቀዝቃዛው ወቅት እርጥብ የመሆን ደካማ ዝንባሌ አለ።","machine"
"regions.central-asia.la_nina_note","Weak tendency toward drier winters.","የቀዝቃዛው ወቅት ደረቅ የመሆን ደካማ ዝንባሌ አለ።","machine"
"regions.north-africa-mediterranean.name","North Africa and the Mediterranean","ሰሜን አፍሪካና የሜዲትራኒያን አካባቢ","machine"
"regions.north-africa-mediterranean.el_nino_note","ENSO has little consistent effect here. Local forecasts matter more.","ኤንሶ (ENSO) በዚህ አካባቢ ተከታታይ ተጽዕኖ የለውም ማለት ይቻላል። የአካባቢው ትንበያ የበለጠ ይጠቅማል።","machine"
"regions.north-africa-mediterranean.la_nina_note","No reliable signal.","አስተማማኝ ምልክት የለም።","machine"
"regions.europe.name","Europe","አውሮፓ","machine"
"regions.europe.el_nino_note","Any effect is weak and inconsistent. Use your national forecast.","ተጽዕኖው ካለም ደካማና ተከታታይ ያልሆነ ነው። የአገራችሁን ትንበያ ተጠቀሙ።","machine"
"regions.europe.la_nina_note","Weak, inconsistent effect.","ደካማና ተከታታይ ያልሆነ ተጽዕኖ።","machine"
"regions.russia-siberia.name","Russia and Siberia","ሩሲያና ሳይቤሪያ","machine"
"regions.russia-siberia.el_nino_note","No reliable signal.","አስተማማኝ ምልክት የለም።","machine"
"regions.russia-siberia.la_nina_note","No reliable signal.","አስተማማኝ ምልክት የለም።","machine"
"regions.canada-arctic.name","Northern Canada and Greenland","የካናዳ ሰሜናዊ ክፍልና ግሪንላንድ","machine"
"regions.canada-arctic.el_nino_note","Western and central Canada usually have milder winters.","በምዕራብና በመካከለኛው ካናዳ የቀዝቃዛው ወቅት ብርድ አብዛኛውን ጊዜ ይቀንሳል።","machine"
"regions.canada-arctic.la_nina_note","Colder winters in western Canada.","በምዕራብ ካናዳ የቀዝቃዛው ወቅት የበለጠ ይበርዳል።","machine"
"regions.southeast-brazil.name","Southeastern Brazil (São Paulo, Rio, Minas Gerais)","የብራዚል ደቡብ ምሥራቅ (ሳኦ ፓውሎ፣ ሪዮ፣ ሚናስ ጄራይስ)","machine"
"regions.southeast-brazil.el_nino_note","Sits between the wet south and the dry north; rain signal is mixed, heat is more likely.","እርጥብ በሆነው ደቡብና ደረቅ በሆነው ሰሜን መካከል ነው። የዝናብ ምልክቱ የተደባለቀ ነው፤ ሙቀት የመኖር ዕድሉ ግን ከፍ ያለ ነው።","machine"
"regions.southeast-brazil.la_nina_note","Mixed signal.","የተደባለቀ ምልክት።","machine"
"regions.mexico-north-us-southwest.name","US Southwest and northwestern Mexico","የአሜሪካ ደቡብ ምዕራብና የሜክሲኮ ሰሜን ምዕራብ","machine"
"regions.mexico-north-us-southwest.el_nino_note","Wetter winters across Arizona, New Mexico, Texas and northern Mexico.","በአሪዞና፣ በኒው ሜክሲኮ፣ በቴክሳስና በሰሜን ሜክሲኮ የቀዝቃዛው ወቅት ዝናብ ይበዛል።","machine"
"regions.mexico-north-us-southwest.la_nina_note","Dry, warm winters; drought risk rises.","የቀዝቃዛው ወቅት ደረቅና ሞቃት ይሆናል፤ የድርቅ አደጋ ይጨምራል።","machine"
"regions.south-atlantic-uruguay.name","Uruguay and the Pampas","ኡራጓይና ፓምፓስ","machine"
"regions.south-atlantic-uruguay.el_nino_note","Spring rains are usually heavy.","የፀደይ ዝናብ አብዛኛውን ጊዜ ብዙ ነው።","machine"
"regions.south-atlantic-uruguay.la_nina_note","Drought risk is high; 2022-23 was severe.","የድርቅ አደጋ ከፍተኛ ነው፤ የ2022-23 ድርቅ ብርቱ ነበር።","machine"
"regions.tanzania-south-mozambique-north.name","Southern Tanzania and northern Mozambique","የታንዛኒያ ደቡብና የሞዛምቢክ ሰሜን","machine"
"regions.tanzania-south-mozambique-north.el_nino_note","On the border between wetter East Africa and drier Southern Africa; local outlooks matter.","እርጥብ በሚሆነው ምሥራቅ አፍሪካና ደረቅ በሚሆነው ደቡብ አፍሪካ መካከል ድንበር ላይ ነው፤ የአካባቢው ትንበያ ጠቃሚ ነው።","machine"
"regions.tanzania-south-mozambique-north.la_nina_note","Mixed signal.","የተደባለቀ ምልክት።","machine"
"regions.japan.name","Japan","ጃፓን","machine"
"regions.japan.el_nino_note","Mild winters and cool, wet summers are somewhat more common.","የቀዝቃዛው ወቅት ብርድ የመቀነስና የበጋው ወቅት ቀዝቃዛና እርጥብ የመሆን ዕድሉ በመጠኑ ይበልጣል።","machine"
"regions.japan.la_nina_note","Cold winters and hot summers are somewhat more common.","የቀዝቃዛው ወቅት የበለጠ የመብረድና የበጋው ወቅት የመሞቅ ዕድሉ በመጠኑ ይበልጣል።","machine"
"forecast_confident","Seasonal forecasts have been reliable here in past years, so this forecast can be trusted.","የወቅት ትንበያዎች በዚህ አካባቢ ባለፉት ዓመታት ትክክል ሆነው ተገኝተዋል። ስለዚህ በዚህ ትንበያ መተማመን ይቻላል።","machine"
"forecast_unreliable","Seasonal forecasts have not been reliable here in past years. Trust the pattern of past events more than this forecast.","የወቅት ትንበያዎች በዚህ አካባቢ ባለፉት ዓመታት ትክክል አልነበሩም። ከዚህ ትንበያ ይልቅ ያለፉት ክስተቶች ያሳዩትን አካሄድ ይበልጥ ይመኑ።","machine"
"forecast_unchecked","Forecast reliability here has not been checked yet, so weigh this forecast together with what past events did.","በዚህ አካባቢ የትንበያዎች ትክክለኛነት እስካሁን አልተመረመረም። ስለዚህ ይህን ትንበያ ካለፉት ክስተቶች አካሄድ ጋር አጣምረው ያስቡ።","machine"
"disagreement_trust_forecast","That is the opposite of the usual pattern. Forecasts here have been reliable, so trust the forecast this time.","ይህ ከተለመደው አካሄድ ተቃራኒ ነው። በዚህ አካባቢ ትንበያዎች ትክክል ሆነው ተገኝተዋል። ስለዚህ በዚህ ጊዜ ትንበያውን ይመኑ።","machine"
"disagreement_trust_history","That is the opposite of the usual pattern. Forecasts here have not been reliable, so trust the pattern of past events.","ይህ ከተለመደው አካሄድ ተቃራኒ ነው። በዚህ አካባቢ ትንበያዎች ትክክል አልነበሩም። ስለዚህ ያለፉት ክስተቶች አካሄድ ይመኑ።","machine"
"disagreement_say_both","That is the opposite of the usual pattern. Neither signal is strong enough to rely on alone, so prepare for both.","ይህ ከተለመደው አካሄድ ተቃራኒ ነው። ሁለቱም ምልክቶች ብቻቸውን ለመመካት የሚያበቁ አይደሉም። ስለዚህ ለሁለቱም ይዘጋጁ።","machine"
"history_count","In {k} of the last {n} strong {phase} events, {season} rain here was {dir} than normal.","ካለፉት {n} ኃይለኛ {phase} ክስተቶች መካከል በ{k} ጊዜ በዚህ አካባቢ የ{season} ዝናብ ከመደበኛው {dir} ነበር።","machine"
"history_mixed","In the last {n} strong {phase} events, {season} rain here went both ways.","ካለፉት {n} ኃይለኛ {phase} ክስተቶች ወቅት በዚህ አካባቢ የ{season} ዝናብ አንዳንድ ጊዜ ጨምሯል፣ አንዳንድ ጊዜ ቀንሷል።","machine"
"dir_heavier","heavier","የበዛ","machine"
"dir_lighter","lighter","ያነሰ","machine"
"conditions_rain","Over the last three months, rain here was {pct}.","ባለፉት ሦስት ወራት በዚህ አካባቢ የነበረው ዝናብ {pct} ነው።","machine"
"conditions_usdm","The US Drought Monitor currently shows {level} here.","የአሜሪካ የድርቅ መከታተያ (US Drought Monitor) አሁን በዚህ አካባቢ {level} እንዳለ ያሳያል።","machine"
"usdm_levels","abnormally dry conditions | moderate drought | severe drought | extreme drought | exceptional drought","ከመደበኛው በላይ ደረቅ ሁኔታ | መካከለኛ ድርቅ | ከባድ ድርቅ | በጣም ከባድ ድርቅ | እጅግ በጣም ከባድ ድርቅ","machine"
"prov_chip","{layer}: {source}, {as_of}","{layer}: {source}, {as_of}","machine"
"layers.forecast","Forecast","ትንበያ","machine"
"layers.status","Event status","የክስተት ሁኔታ","machine"
"layers.history","History","ታሪክ","machine"
"layers.events","Past events","ያለፉ ክስተቶች","machine"
"layers.conditions","Now","አሁን","machine"
"layers.crops","Crop calendar","የሰብል የጊዜ ሰንጠረዥ","machine"
"layers.cyclones","Cyclones","አውሎ ነፋሶች","machine"
"forecast_skill_partial","Seasonal forecasts have been only partly reliable here, so weigh this forecast together with what past events did.","የወቅት ትንበያዎች በዚህ አካባቢ በተወሰነ መጠን ብቻ ትክክል ሆነው ተገኝተዋል። ስለዚህ ይህን ትንበያ ካለፉት ክስተቶች አካሄድ ጋር አጣምረው ያስቡ።","machine"
"dir_wetter","wetter","እርጥብ","machine"
"dir_drier","drier","ደረቅ","machine"
"farmer_planting","The {dir}-than-normal season ({season}) overlaps the main {crop} planting time here ({window}).","ከመደበኛው {dir} የሆነው ወቅት ({season}) በዚህ አካባቢ ካለው ዋና የ{crop} ተከላ ጊዜ ({window}) ጋር ይገጣጠማል።","machine"
"farmer_harvest","The {dir}-than-normal season ({season}) overlaps the main {crop} harvest here ({window}).","ከመደበኛው {dir} የሆነው ወቅት ({season}) በዚህ አካባቢ ካለው ዋና የ{crop} ምርት መሰብሰብ ጊዜ ({window}) ጋር ይገጣጠማል።","machine"
"cyclone_history","In strong El Niño years, about {n_en} tropical storms a year passed near here, compared with {n_neutral} in neutral years ({years}).","ኃይለኛ ኤልኒኖ በነበረባቸው ዓመታት በዓመት በግምት {n_en} ሞቃታማ ማዕበሎች በዚህ አካባቢ አልፈዋል፤ መደበኛ (ኒውትራል) ዓመታት ላይ ግን {n_neutral} ነበሩ ({years})።","machine"
"cyclone_wnp","In El Niño years, typhoons in the western Pacific tend to form farther east and can be stronger.","ኤልኒኖ በሚኖርባቸው ዓመታት በምዕራብ ፓስፊክ የሚፈጠሩ ታይፎኖች ወደ ምስራቅ ራቅ ብለው የመፈጠር ዝንባሌ አላቸው፤ ይበልጥ ኃይለኛ ሊሆኑም ይችላሉ።","machine"
"crops.maize","maize","በቆሎ","machine"
"crops.rice","rice","ሩዝ","machine"
"crops.wheat","wheat","ስንዴ","machine"
"crops.sorghum","sorghum","ማሽላ","machine"
"crops.millet","millet","ዳጉሳ","machine"
"crops.beans","beans","ባቄላ","machine"
"crops.cassava","cassava","ካሳቫ","machine"
"crops.potato","potato","ድንች","machine"
"crops.groundnut","groundnut","ኦቾሎኒ","machine"
"crops.soybean","soybean","አኩሪ አተር","machine"
"crops.barley","barley","ገብስ","machine"
